,Year,Month,Day,PC1,PC2,Amp,phase
2000,7,27,0,1.52742,-1.0589,1.85857,2
2000,7,28,0,1.71372,-0.92195,1.94598,2
2000,7,29,0,1.8624,-0.77987,2.01909,2
2000,7,30,0,1.97287,-0.6391,2.0738,2
2000,7,31,0,2.04559,-0.50475,2.10695,2
2000,8,1,0,2.08197,-0.37854,2.11611,2
2000,8,2,0,2.08328,-0.26058,2.09952,2
2000,8,3,0,2.05067,-0.1486,2.05605,2
2000,8,4,0,1.98507,-0.03831,1.98544,2
2000,8,5,0,1.88732,0.07585,1.88884,3
2000,8,6,0,1.75848,0.19983,1.7698,3
2000,8,7,0,1.60021,0.33895,1.63571,3
2000,8,8,0,1.415,0.49696,1.49973,3
2000,8,9,0,1.20628,0.67533,1.38246,3
2000,8,10,0,0.97822,0.87283,1.31101,3
2000,8,11,0,0.73539,1.08533,1.31101,4
2000,8,12,0,0.48225,1.30596,1.39215,4
2000,8,13,0,0.22274,1.52538,1.54155,4
2000,8,14,0,-0.04007,1.73232,1.73278,5
2000,8,15,0,-0.30396,1.91424,1.93822,5
2000,8,16,0,-0.5671,2.05802,2.13473,5
2000,8,17,0,-0.82727,2.151,2.3046,5
2000,8,18,0,-1.08075,2.18208,2.43506,5
2000,8,19,0,-1.32154,2.1432,2.51789,5
2000,8,20,0,-1.54135,2.03069,2.5494,5
2000,8,21,0,-1.73088,1.84611,2.53063,5
2000,8,22,0,-1.88199,1.59618,2.46773,6
2000,8,23,0,-1.98982,1.29161,2.37227,6
2000,8,24,0,-2.05391,0.94554,2.2611,6
2000,8,25,0,-2.07778,0.57218,2.15512,6
2000,8,26,0,-2.0677,0.18594,2.07604,6
2000,8,27,0,-2.03094,-0.19899,2.04066,7
2000,8,28,0,-1.97438,-0.56907,2.05475,7
2000,8,29,0,-1.90342,-0.91183,2.11056,7
2000,8,30,0,-1.82148,-1.2164,2.1903,7
2000,8,31,0,-1.72985,-1.47408,2.27273,7
2000,9,1,0,-1.62795,-1.67878,2.33849,8
2000,9,2,0,-1.51386,-1.82723,2.37287,8
2000,9,3,0,-1.38494,-1.9189,2.36648,8
2000,9,4,0,-1.23857,-1.95575,2.31495,8
2000,9,5,0,-1.07272,-1.94175,2.21835,8
2000,9,6,0,-0.88635,-1.88241,2.08065,8
2000,9,7,0,-0.67959,-1.78437,1.9094,8
2000,9,8,0,-0.45362,-1.65502,1.71606,8
2000,9,9,0,-0.21047,-1.50232,1.51699,8
2000,9,10,0,0.04718,-1.33455,1.33538,1
2000,9,11,0,0.31608,-1.15991,1.20221,1
2000,9,12,0,0.5923,-0.98615,1.15036,1
2000,9,13,0,0.87107,-0.81999,1.19631,2
2000,9,14,0,1.14667,-0.66666,1.32638,2
2000,9,15,0,1.41244,-0.52958,1.50846,2
2000,9,16,0,1.66106,-0.41025,1.71098,2
2000,9,17,0,1.88485,-0.30843,1.90992,2
2000,9,18,0,2.07619,-0.2225,2.08807,2
2000,9,19,0,2.22792,-0.14999,2.23296,2
2000,9,20,0,2.33376,-0.08818,2.33542,2
2000,9,21,0,2.38864,-0.03441,2.38888,2
2000,9,22,0,2.38903,0.01363,2.38907,3
2000,9,23,0,2.33334,0.05807,2.33406,3
2000,9,24,0,2.22216,0.1009,2.22445,3
2000,9,25,0,2.05849,0.14419,2.06353,3
2000,9,26,0,1.84779,0.19008,1.85754,3
2000,9,27,0,1.59785,0.2406,1.61586,3
2000,9,28,0,1.31833,0.29746,1.35148,3
2000,9,29,0,1.02025,0.36167,1.08246,3
2000,9,30,0,0.71514,0.4332,0.83611,3
2000,10,1,0,0.41418,0.51065,0.6575,4
2000,10,2,0,0.12736,0.59108,0.60465,4
2000,10,3,0,-0.13737,0.66986,0.6838,5
2000,10,4,0,-0.37474,0.74069,0.8301,5
2000,10,5,0,-0.5826,0.7957,0.98618,5
2000,10,6,0,-0.76181,0.82564,1.12341,5
2000,10,7,0,-0.91516,0.82074,1.22928,6
2000,10,8,0,-1.0441,0.77366,1.2995,6
2000,10,9,0,-1.14397,0.68745,1.33464,6
2000,10,10,0,-1.20439,0.58438,1.33867,6
2000,10,11,0,-1.22032,0.4982,1.31809,6
2000,10,12,0,-1.19907,0.45098,1.28108,6
2000,10,13,0,-1.15376,0.44496,1.23659,6
2000,10,14,0,-1.09622,0.47161,1.19337,6
2000,10,15,0,-1.03526,0.52032,1.15867,6
2000,10,16,0,-0.97716,0.58187,1.13729,6
2000,10,17,0,-0.92612,0.64902,1.13089,6
2000,10,18,0,-0.88459,0.71615,1.13814,6
2000,10,19,0,-0.85355,0.77872,1.1554,6
2000,10,20,0,-0.83282,0.83273,1.17773,6
2000,10,21,0,-0.87353,0.82499,1.20153,6
2000,10,22,0,-0.92437,0.79471,1.21903,6
2000,10,23,0,-0.97941,0.73667,1.22553,6
2000,10,24,0,-1.0317,0.64678,1.21768,6
2000,10,25,0,-1.0738,0.52261,1.19423,6
2000,10,26,0,-1.09824,0.36376,1.15691,6
2000,10,27,0,-1.098,0.17218,1.11141,6
2000,10,28,0,-1.06703,-0.04772,1.06809,7
2000,10,29,0,-1.00061,-0.28912,1.04155,7
2000,10,30,0,-0.89571,-0.543,1.04745,7
2000,10,31,0,-0.75119,-0.79854,1.09634,8
2000,11,1,0,-0.56792,-1.04369,1.1882,8
2000,11,2,0,-0.34883,-1.26582,1.31301,8
2000,11,3,0,-0.0988,-1.4525,1.45586,8
2000,11,4,0,0.17553,-1.59227,1.60191,1
2000,11,5,0,0.46599,-1.67537,1.73897,1
2000,11,6,0,0.76327,-1.69445,1.85842,1
2000,11,7,0,1.05722,-1.64513,1.95555,1
2000,11,8,0,1.33736,-1.52632,2.02934,1
2000,11,9,0,1.59325,-1.34048,2.08214,2
2000,11,10,0,1.81495,-1.09349,2.1189,2
2000,11,11,0,1.93788,-0.93822,2.15305,2
2000,11,12,0,2.05142,-0.75396,2.18558,2
2000,11,13,0,2.15337,-0.54413,2.22106,2
2000,11,14,0,2.23925,-0.3114,2.2608,2
2000,11,15,0,2.30178,-0.05604,2.30247,2
2000,11,16,0,2.32967,0.22616,2.34063,3
2000,11,17,0,2.30422,0.54695,2.36825,3
2000,11,18,0,2.19,0.92757,2.37833,3
2000,11,19,0,1.9184,1.38392,2.36548,3
2000,11,20,0,1.41823,1.84491,2.32703,4
2000,11,21,0,0.79587,2.11912,2.26364,4
2000,11,22,0,0.26115,2.1638,2.1795,4
2000,11,23,0,-0.14637,2.07682,2.08197,5
2000,11,24,0,-0.46721,1.92483,1.98072,5
2000,11,25,0,-0.73371,1.7377,1.88625,5
2000,11,26,0,-0.96254,1.53032,1.80787,5
2000,11,27,0,-1.16065,1.31172,1.75149,5
2000,11,28,0,-1.32987,1.08802,1.71824,6
2000,11,29,0,-1.46965,0.86346,1.70454,6
2000,11,30,0,-1.57879,0.64093,1.70393,6
2000,12,1,0,-1.65638,0.42232,1.70937,6
2000,12,2,0,-1.70248,0.20902,1.71526,6
2000,12,3,0,-1.71825,0.00236,1.71826,6
2000,12,4,0,-1.70591,-0.196,1.71713,7
2000,12,5,0,-1.66835,-0.38378,1.71193,7
2000,12,6,0,-1.60884,-0.55797,1.70285,7
2000,12,7,0,-1.53056,-0.71486,1.68928,7
2000,12,8,0,-1.43647,-0.8503,1.66926,7
2000,12,9,0,-1.3293,-0.95993,1.63967,7
2000,12,10,0,-1.21204,-1.03956,1.59679,7
2000,12,11,0,-1.0886,-1.08553,1.53735,7
2000,12,12,0,-0.96462,-1.0952,1.45943,8
2000,12,13,0,-0.84767,-1.06772,1.36329,8
2000,12,14,0,-0.74617,-1.005,1.25172,8
2000,12,15,0,-0.66692,-0.91236,1.13013,8
2000,12,16,0,-0.61255,-0.79816,1.00612,8
2000,12,17,0,-0.58051,-0.67256,0.88845,8
2000,12,18,0,-0.56419,-0.54621,0.78527,7
2000,12,19,0,-0.55492,-0.42921,0.70154,7
2000,12,20,0,-0.54409,-0.3307,0.63671,7
2000,12,21,0,-0.52456,-0.2585,0.58479,7
2000,12,22,0,-0.49148,-0.21883,0.53799,7
2000,12,23,0,-0.44259,-0.21591,0.49245,7
2000,12,24,0,-0.37818,-0.25149,0.45417,7
2000,12,25,0,-0.3007,-0.32446,0.44238,8
2000,12,26,0,-0.21424,-0.43061,0.48096,8
2000,12,27,0,-0.1238,-0.56254,0.576,8
2000,12,28,0,-0.03465,-0.71004,0.71089,8
2000,12,29,0,0.04835,-0.86067,0.86203,1
2000,12,30,0,0.12116,-1.00071,1.00802,1
2000,12,31,0,0.1534,-1.12085,1.13129,1
2001,1,1,0,0.19636,-1.19892,1.21489,1
2001,1,2,0,0.21957,-1.23249,1.25189,1
2001,1,3,0,0.23082,-1.21108,1.23288,1
2001,1,4,0,0.23192,-1.13142,1.15495,1
2001,1,5,0,0.22481,-0.99465,1.01974,1
2001,1,6,0,0.21194,-0.80617,0.83356,1
2001,1,7,0,0.19707,-0.57506,0.60789,1
2001,1,8,0,0.18594,-0.31339,0.3644,1
2001,1,9,0,0.18612,-0.03536,0.18945,2
2001,1,10,0,0.2059,0.24332,0.31875,4
2001,1,11,0,0.25276,0.50626,0.56585,4
2001,1,12,0,0.33166,0.73722,0.80839,4
2001,1,13,0,0.44407,0.92131,1.02275,4
2001,1,14,0,0.58757,1.04628,1.19997,4
2001,1,15,0,0.75621,1.10374,1.33795,4
2001,1,16,0,0.94145,1.09023,1.44046,4
2001,1,17,0,1.13324,1.00769,1.51647,3
2001,1,18,0,1.3212,0.86348,1.57834,3
2001,1,19,0,1.4956,0.66985,1.63875,3
2001,1,20,0,1.64802,0.44293,1.7065,3
2001,1,21,0,1.77184,0.2015,1.78326,3
2001,1,22,0,1.8625,-0.03439,1.86282,2
2001,1,23,0,1.91776,-0.24478,1.93331,2
2001,1,24,0,1.93785,-0.41116,1.98099,2
2001,1,25,0,1.9256,-0.51762,1.99396,2
2001,1,26,0,1.8861,-0.552,1.96522,2
2001,1,27,0,1.82613,-0.50667,1.89512,2
2001,1,28,0,1.75294,-0.37914,1.79347,2
2001,1,29,0,1.67262,-0.17215,1.68146,2
2001,1,30,0,1.5881,0.1067,1.59168,3
2001,1,31,0,1.49704,0.44558,1.56194,3
2001,2,1,0,1.38986,0.82901,1.61832,3
2001,2,2,0,1.24919,1.23756,1.75842,3
2001,2,3,0,1.05283,1.64578,1.95372,4
2001,2,4,0,0.78451,2.01961,2.16663,4
2001,2,5,0,0.45088,2.31975,2.36317,4
2001,2,6,0,0.08774,2.51599,2.51751,4
2001,2,7,0,-0.26006,2.59972,2.6127,5
2001,2,8,0,-0.5647,2.57938,2.64047,5
2001,2,9,0,-0.82136,2.46823,2.6013,5
2001,2,10,0,-1.03964,2.27882,2.50477,5
2001,2,11,0,-1.23434,2.02325,2.37005,5
2001,2,12,0,-1.41979,1.71457,2.22611,5
2001,2,13,0,-1.60684,1.36745,2.10995,6
2001,2,14,0,-1.80136,0.99759,2.05915,6
2001,2,15,0,-2.00363,0.62038,2.09748,6
2001,2,16,0,-2.20843,0.2492,2.22244,6
2001,2,17,0,-2.40551,-0.10635,2.40786,7
2001,2,18,0,-2.58043,-0.44227,2.61806,7
2001,2,19,0,-2.71495,-0.76184,2.81981,7
2001,2,20,0,-2.78639,-1.07705,2.9873,7
2001,2,21,0,-2.76475,-1.40853,3.10287,7
2001,2,22,0,-2.60849,-1.77698,3.15624,7
2001,2,23,0,-2.27601,-2.16844,3.14362,7
2001,2,24,0,-1.79311,-2.48767,3.06656,8
2001,2,25,0,-1.29599,-2.62888,2.93097,8
2001,2,26,0,-0.89453,-2.59619,2.74598,8
2001,2,27,0,-0.59696,-2.45114,2.52278,8
2001,2,28,0,-0.37287,-2.24272,2.2735,8
2001,3,1,0,-0.26959,-1.99047,2.00864,8
2001,3,2,0,-0.12796,-1.73798,1.74268,8
2001,3,3,0,-0.00033,-1.48294,1.48294,8
2001,3,4,0,0.1131,-1.23173,1.23692,1
2001,3,5,0,0.21085,-0.98825,1.0105,1
2001,3,6,0,0.29135,-0.75464,0.80893,1
2001,3,7,0,0.35362,-0.53202,0.63882,1
2001,3,8,0,0.39749,-0.32112,0.51099,2
2001,3,9,0,0.42341,-0.12283,0.44086,2
2001,3,10,0,0.43188,0.06159,0.43625,3
2001,3,11,0,0.42244,0.23048,0.48123,3
2001,3,12,0,0.39211,0.3819,0.54736,3
2001,3,13,0,0.33367,0.51312,0.61206,4
2001,3,14,0,0.23681,0.61732,0.66118,4
2001,3,15,0,0.10459,0.67813,0.68615,4
2001,3,16,0,-0.01994,0.68191,0.6822,5
2001,3,17,0,-0.08724,0.64197,0.64788,5
2001,3,18,0,-0.08887,0.5785,0.58529,5
2001,3,19,0,-0.03864,0.49975,0.50124,5
2001,3,20,0,0.04796,0.40749,0.4103,4
2001,3,21,0,0.15757,0.30279,0.34134,4
2001,3,22,0,0.27852,0.18808,0.33608,3
2001,3,23,0,0.40058,0.06753,0.40623,3
2001,3,24,0,0.515,-0.05317,0.51774,2
2001,3,25,0,0.61484,-0.16738,0.63722,2
2001,3,26,0,0.69519,-0.26809,0.74509,2
2001,3,27,0,0.75325,-0.34868,0.83004,2
2001,3,28,0,0.78817,-0.40357,0.88549,2
2001,3,29,0,0.80072,-0.42873,0.90828,2
2001,3,30,0,0.79265,-0.42215,0.89806,2
2001,3,31,0,0.76603,-0.38413,0.85694,2
2001,4,1,0,0.72286,-0.31688,0.78926,2
2001,4,2,0,0.66368,-0.22637,0.70122,2
2001,4,3,0,0.58848,-0.12076,0.60074,2
2001,4,4,0,0.49714,-0.01086,0.49726,2
2001,4,5,0,0.3911,0.09082,0.40151,3
2001,4,6,0,0.27533,0.17222,0.32476,3
2001,4,7,0,0.15893,0.22499,0.27546,4
2001,4,8,0,0.0532,0.24661,0.25228,4
2001,4,9,0,-0.03139,0.23991,0.24195,5
2001,4,10,0,-0.0873,0.21083,0.22819,5
2001,4,11,0,-0.11032,0.16635,0.19961,5
2001,4,12,0,-0.09911,0.11334,0.15056,5
2001,4,13,0,-0.0545,0.05815,0.07969,5
2001,4,14,0,0.02099,0.00645,0.02196,3
2001,4,15,0,0.12363,-0.03684,0.129,2
2001,4,16,0,0.24869,-0.06763,0.25773,2
2001,4,17,0,0.39076,-0.08273,0.39942,2
2001,4,18,0,0.54377,-0.07987,0.54961,2
2001,4,19,0,0.70117,-0.0577,0.70354,2
2001,4,20,0,0.85592,-0.01578,0.85607,2
2001,4,21,0,1.00068,0.04545,1.00171,3
2001,4,22,0,1.12786,0.1247,1.13473,3
2001,4,23,0,1.22995,0.21986,1.24944,3
2001,4,24,0,1.29974,0.32802,1.3405,3
2001,4,25,0,1.33077,0.44541,1.40333,3
2001,4,26,0,1.31769,0.56739,1.43466,3
2001,4,27,0,1.25679,0.68837,1.43295,3
2001,4,28,0,1.1464,0.8019,1.39903,3
2001,4,29,0,0.98738,0.90092,1.33663,3
2001,4,30,0,0.77873,0.98002,1.25174,4
2001,5,1,0,0.53359,1.02904,1.15916,4
2001,5,2,0,0.25872,1.04337,1.07497,4
2001,5,3,0,-0.03461,1.02044,1.02102,5
2001,5,4,0,-0.33457,0.96101,1.01758,5
2001,5,5,0,-0.62989,0.86871,1.07304,5
2001,5,6,0,-0.91052,0.74905,1.17904,6
2001,5,7,0,-1.16786,0.60819,1.31674,6
2001,5,8,0,-1.39469,0.45202,1.46611,6
2001,5,9,0,-1.58495,0.28559,1.61048,6
2001,5,10,0,-1.73361,0.11293,1.73728,6
2001,5,11,0,-1.8365,-0.06277,1.83757,7
2001,5,12,0,-1.89035,-0.23858,1.90535,7
2001,5,13,0,-1.89294,-0.41109,1.93707,7
2001,5,14,0,-1.84348,-0.57548,1.93122,7
2001,5,15,0,-1.74334,-0.72501,1.88808,7
2001,5,16,0,-1.59676,-0.85134,1.80954,7
2001,5,17,0,-1.41116,-0.94604,1.69893,7
2001,5,18,0,-1.19631,-1.00288,1.56107,7
2001,5,19,0,-0.96267,-1.01975,1.40237,8
2001,5,20,0,-0.71964,-0.99903,1.23124,8
2001,5,21,0,-0.47456,-0.94657,1.05887,8
2001,5,22,0,-0.23272,-0.87012,0.9007,8
2001,5,23,0,0.00207,-0.77778,0.77779,1
2001,5,24,0,0.22679,-0.67698,0.71396,1
2001,5,25,0,0.43872,-0.5738,0.7223,1
2001,5,26,0,0.63509,-0.47263,0.79165,2
2001,5,27,0,0.81295,-0.37599,0.89569,2
2001,5,28,0,0.9692,-0.28461,1.01012,2
2001,5,29,0,1.10062,-0.19773,1.11824,2
2001,5,30,0,1.20406,-0.11375,1.20942,2
2001,5,31,0,1.27662,-0.03137,1.27701,2
2001,6,1,0,1.31604,0.04888,1.31695,3
2001,6,2,0,1.3214,0.12337,1.32715,3
2001,6,3,0,1.29381,0.18546,1.30703,3
2001,6,4,0,1.23655,0.22787,1.25737,3
2001,6,5,0,1.15415,0.24595,1.18007,3
2001,6,6,0,1.05095,0.2398,1.07796,3
2001,6,7,0,0.93034,0.21393,0.95462,3
2001,6,8,0,0.79492,0.17558,0.81408,3
2001,6,9,0,0.64713,0.13297,0.66065,3
2001,6,10,0,0.48976,0.09393,0.49868,3
2001,6,11,0,0.32622,0.06516,0.33266,3
2001,6,12,0,0.16051,0.05177,0.16866,3
2001,6,13,0,-0.00302,0.05705,0.05713,5
2001,6,14,0,-0.16006,0.08247,0.18006,6
2001,6,15,0,-0.30662,0.12778,0.33218,6
2001,6,16,0,-0.43943,0.19114,0.4792,6
2001,6,17,0,-0.55611,0.26936,0.61791,6
2001,6,18,0,-0.6553,0.35818,0.7468,6
2001,6,19,0,-0.7367,0.45251,0.86457,6
2001,6,20,0,-0.80088,0.54677,0.96973,6
2001,6,21,0,-0.84921,0.63513,1.06044,6
2001,6,22,0,-0.88355,0.71185,1.13463,6
2001,6,23,0,-0.90608,0.77159,1.1901,6
2001,6,24,0,-0.91904,0.80965,1.22481,6
2001,6,25,0,-0.92445,0.82226,1.23722,6
2001,6,26,0,-0.92382,0.80675,1.2265,6
2001,6,27,0,-0.91773,0.76185,1.19275,6
2001,6,28,0,-0.90555,0.68783,1.13716,6
2001,6,29,0,-0.88533,0.58679,1.06214,6
2001,6,30,0,-0.85437,0.4626,0.97157,6
2001,7,1,0,-0.81023,0.32046,0.8713,6
2001,7,2,0,-0.75197,0.16599,0.77007,6
2001,7,3,0,-0.68069,0.00429,0.68071,6
2001,7,4,0,-0.59924,-0.16045,0.62035,7
2001,7,5,0,-0.51132,-0.32476,0.60574,7
2001,7,6,0,-0.42063,-0.48543,0.64232,8
2001,7,7,0,-0.33024,-0.63919,0.71945,8
2001,7,8,0,-0.24227,-0.78276,0.81939,8
2001,7,9,0,-0.15778,-0.91308,0.92661,8
2001,7,10,0,-0.07669,-1.02761,1.03047,8
2001,7,11,0,0.00209,-1.12463,1.12463,1
2001,7,12,0,0.08062,-1.2033,1.206,1
2001,7,13,0,0.16166,-1.26361,1.27391,1
2001,7,14,0,0.24847,-1.30605,1.32947,1
2001,7,15,0,0.3444,-1.33124,1.37506,1
2001,7,16,0,0.45252,-1.33948,1.41385,1
2001,7,17,0,0.5751,-1.33035,1.44933,1
2001,7,18,0,0.71309,-1.3025,1.48493,1
2001,7,19,0,0.86567,-1.25365,1.52349,1
2001,7,20,0,1.02979,-1.18086,1.56681,1
2001,7,21,0,1.20004,-1.08119,1.61526,2
2001,7,22,0,1.36872,-0.95241,1.66748,2
2001,7,23,0,1.52643,-0.79386,1.72052,2
2001,7,24,0,1.66284,-0.60698,1.77016,2
2001,7,25,0,1.76779,-0.39538,1.81146,2
2001,7,26,0,1.83214,-0.16447,1.8395,2
2001,7,27,0,1.8484,0.07903,1.85009,3
2001,7,28,0,1.81106,0.32768,1.84047,3
2001,7,29,0,1.71682,0.57361,1.81011,3
2001,7,30,0,1.56485,0.80883,1.76153,3
2001,7,31,0,1.35733,1.02558,1.70123,3
2001,8,1,0,1.09853,1.21766,1.63996,4
2001,8,2,0,0.79574,1.3799,1.5929,4
2001,8,3,0,0.45856,1.50913,1.57726,4
2001,8,4,0,0.09827,1.60419,1.6072,4
2001,8,5,0,-0.27277,1.6656,1.68779,5
2001,8,6,0,-0.64175,1.69492,1.81235,5
2001,8,7,0,-0.99594,1.69408,1.96515,5
2001,8,8,0,-1.32324,1.6649,2.1267,5
2001,8,9,0,-1.61265,1.60877,2.27789,6
2001,8,10,0,-1.85486,1.52658,2.40229,6
2001,8,11,0,-2.04257,1.41895,2.48707,6
2001,8,12,0,-2.17079,1.28649,2.52337,6
2001,8,13,0,-2.23698,1.13029,2.50632,6
2001,8,14,0,-2.24097,0.95239,2.43495,6
2001,8,15,0,-2.18472,0.75629,2.31192,6
2001,8,16,0,-2.0721,0.54726,2.14315,6
2001,8,17,0,-1.90866,0.3325,1.93741,6
2001,8,18,0,-1.70163,0.12083,1.70592,6
2001,8,19,0,-1.45998,-0.07813,1.46207,7
2001,8,20,0,-1.19449,-0.25539,1.22149,7
2001,8,21,0,-0.91749,-0.40426,1.0026,7
2001,8,22,0,-0.64188,-0.52166,0.82712,7
2001,8,23,0,-0.37984,-0.60835,0.71719,8
2001,8,24,0,-0.14145,-0.66815,0.68296,8
2001,8,25,0,0.06614,-0.70645,0.70954,1
2001,8,26,0,0.23896,-0.72884,0.76701,1
2001,8,27,0,0.37595,-0.74023,0.83023,1
2001,8,28,0,0.47841,-0.74456,0.88501,1
2001,8,29,0,0.54937,-0.74487,0.92555,1
2001,8,30,0,0.59298,-0.74349,0.951,1
2001,8,31,0,0.61398,-0.74237,0.96337,1
2001,9,1,0,0.61721,-0.74322,0.96609,1
2001,9,2,0,0.60736,-0.74756,0.96319,1
2001,9,3,0,0.5887,-0.75669,0.95872,1
2001,9,4,0,0.56499,-0.77154,0.95629,1
2001,9,5,0,0.53943,-0.79247,0.95865,1
2001,9,6,0,0.51464,-0.81906,0.96733,1
2001,9,7,0,0.49259,-0.84999,0.9824,1
2001,9,8,0,0.47455,-0.88293,1.00238,1
2001,9,9,0,0.46118,-0.91469,1.02438,1
2001,9,10,0,0.45256,-0.94134,1.04448,1
2001,9,11,0,0.44843,-0.95854,1.05824,1
2001,9,12,0,0.44844,-0.96185,1.06125,1
2001,9,13,0,0.45233,-0.94715,1.04961,1
2001,9,14,0,0.46007,-0.91088,1.02048,1
2001,9,15,0,0.47184,-0.85036,0.97249,1
2001,9,16,0,0.48777,-0.76393,0.90638,1
2001,9,17,0,0.50779,-0.65113,0.82572,1
2001,9,18,0,0.53123,-0.51273,0.73831,2
2001,9,19,0,0.55674,-0.35086,0.65807,2
2001,9,20,0,0.58219,-0.16902,0.60623,2
2001,9,21,0,0.60484,0.02793,0.60548,3
2001,9,22,0,0.62153,0.23388,0.66407,3
2001,9,23,0,0.62893,0.44173,0.76855,3
2001,9,24,0,0.62371,0.64374,0.89633,4
2001,9,25,0,0.60259,0.83207,1.02735,4
2001,9,26,0,0.56236,0.99929,1.14666,4
2001,9,27,0,0.49994,1.13891,1.24381,4
2001,9,28,0,0.41252,1.24579,1.31231,4
2001,9,29,0,0.29782,1.3164,1.34967,4
2001,9,30,0,0.15441,1.34889,1.3577,4
2001,10,1,0,-0.01779,1.34285,1.34297,5
2001,10,2,0,-0.21718,1.29892,1.31696,5
2001,10,3,0,-0.44006,1.21797,1.29503,5
2001,10,4,0,-0.6803,1.10006,1.29342,5
2001,10,5,0,-0.9289,0.94325,1.32385,5
2001,10,6,0,-1.1731,0.74237,1.38826,6
2001,10,7,0,-1.39447,0.48939,1.47785,6
2001,10,8,0,-1.56656,0.17876,1.57673,6
2001,10,9,0,-1.65752,-0.17761,1.66701,7
2001,10,10,0,-1.64744,-0.53602,1.73245,7
2001,10,11,0,-1.54812,-0.8379,1.76033,7
2001,10,12,0,-1.39181,-1.04795,1.74222,7
2001,10,13,0,-1.20469,-1.16279,1.67432,7
2001,10,14,0,-0.99908,-1.19509,1.55769,8
2001,10,15,0,-0.77891,-1.16155,1.39853,8
2001,10,16,0,-0.54557,-1.07889,1.20899,8
2001,10,17,0,-0.30097,-0.96322,1.00915,8
2001,10,18,0,-0.04885,-0.82978,0.83122,8
2001,10,19,0,0.20498,-0.69262,0.72232,1
2001,10,20,0,0.45283,-0.56405,0.72333,1
2001,10,21,0,0.71344,-0.41488,0.8253,2
2001,10,22,0,0.93776,-0.26399,0.97421,2
2001,10,23,0,1.11889,-0.12061,1.12537,2
2001,10,24,0,1.25275,0.00719,1.25277,3
2001,10,25,0,1.33823,0.11299,1.34299,3
2001,10,26,0,1.37705,0.19251,1.39044,3
2001,10,27,0,1.37345,0.24383,1.39492,3
2001,10,28,0,1.33367,0.26741,1.36021,3
2001,10,29,0,1.26537,0.26608,1.29304,3
2001,10,30,0,1.17695,0.24462,1.2021,3
2001,10,31,0,1.07685,0.20941,1.09702,3
2001,11,1,0,0.97293,0.16777,0.98729,3
2001,11,2,0,0.87195,0.12739,0.8812,3
2001,11,3,0,0.77916,0.09564,0.78501,3
2001,11,4,0,0.69813,0.07892,0.70258,3
2001,11,5,0,0.63065,0.08222,0.63599,3
2001,11,6,0,0.57691,0.10865,0.58706,3
2001,11,7,0,0.53569,0.15925,0.55886,3
2001,11,8,0,0.50476,0.23293,0.55591,3
2001,11,9,0,0.48127,0.32663,0.58164,3
2001,11,10,0,0.46217,0.43561,0.6351,3
2001,11,11,0,0.48288,0.52286,0.71173,4
2001,11,12,0,0.51702,0.61312,0.80201,4
2001,11,13,0,0.56062,0.69915,0.89616,4
2001,11,14,0,0.6079,0.77546,0.98533,4
2001,11,15,0,0.65131,0.83918,1.06228,4
2001,11,16,0,0.68147,0.89098,1.12171,4
2001,11,17,0,0.68585,0.93602,1.1604,4
2001,11,18,0,0.64573,0.98423,1.17715,4
2001,11,19,0,0.53343,1.04439,1.17273,4
2001,11,20,0,0.33767,1.09886,1.14957,4
2001,11,21,0,0.13252,1.10352,1.11145,4
2001,11,22,0,-0.00105,1.06312,1.06312,5
2001,11,23,0,-0.07328,1.00731,1.00997,5
2001,11,24,0,-0.11835,0.9505,0.95784,5
2001,11,25,0,-0.15921,0.8989,0.91289,5
2001,11,26,0,-0.20857,0.85664,0.88166,5
2001,11,27,0,-0.27302,0.82673,0.87064,5
2001,11,28,0,-0.35532,0.8109,0.88533,5
2001,11,29,0,-0.4557,0.80919,0.92869,5
2001,11,30,0,-0.57271,0.81973,0.99998,5
2001,12,1,0,-0.70376,0.83875,1.09489,5
2001,12,2,0,-0.84562,0.86071,1.20661,5
2001,12,3,0,-0.99477,0.8787,1.32728,6
2001,12,4,0,-1.14759,0.88476,1.44905,6
2001,12,5,0,-1.30049,0.87039,1.56488,6
2001,12,6,0,-1.44971,0.82701,1.66902,6
2001,12,7,0,-1.59102,0.74642,1.75741,6
2001,12,8,0,-1.71911,0.62139,1.82797,6
2001,12,9,0,-1.82689,0.44656,1.88068,6
2001,12,10,0,-1.90493,0.21966,1.91755,6
2001,12,11,0,-1.94149,-0.05663,1.94232,7
2001,12,12,0,-1.92401,-0.37262,1.95976,7
2001,12,13,0,-1.84242,-0.71045,1.97465,7
2001,12,14,0,-1.69376,-1.04555,1.99048,7
2001,12,15,0,-1.48535,-1.35146,2.00816,7
2001,12,16,0,-1.23413,-1.60594,2.02537,8
2001,12,17,0,-0.96253,-1.79486,2.03666,8
2001,12,18,0,-0.69363,-1.91253,2.03443,8
2001,12,19,0,-0.44777,-1.9599,2.0104,8
2001,12,20,0,-0.24111,-1.94235,1.95726,8
2001,12,21,0,-0.08499,-1.86801,1.86994,8
2001,12,22,0,0.01401,-1.74667,1.74673,1
2001,12,23,0,0.05398,-1.58903,1.58995,1
2001,12,24,0,0.03725,-1.40618,1.40667,1
2001,12,25,0,-0.03013,-1.20923,1.20961,8
2001,12,26,0,-0.13909,-1.0091,1.01864,8
